"KEGG","LOK10","EU8","ED10","EOK10","EOI20","EOI15","EN20","EN17"
"K06011",0,3.0806262007782e-09,4.57481408432619e-09,1.32935478209561e-09,4.7717854591007e-09,7.43940327415084e-09,2.18715483769328e-09,1.26447296885872e-08
"K06012",3.61606663865436e-07,4.86442060326166e-07,3.39752783504944e-07,3.43834042811956e-07,2.93315671529084e-06,4.20808055793634e-06,1.07265812016379e-06,1.0264579480139e-06
"K06013",7.37683703505355e-05,0.000148949899782531,0.000198561849654664,0.000156804629103361,0.000106831177391257,0.000197168665498232,0.000174424670949298,0.000149816209328866
"K06015",0.000223527372975694,0.000116049631115896,0.000129011063463606,0.000121506656441019,0.000175952244628974,9.77553822067583e-05,0.000128065359138087,0.000116364458402563
"K06016",0.000157585914710526,0.000326610228644484,0.000380574760062902,0.000321900206030564,0.000307845881722459,0.000213903101608435,0.000313444539816733,0.000311929439244223
"K06019",1.73462060484022e-05,8.21435221078853e-06,4.10421501313346e-06,1.02165673811201e-05,2.87853886106545e-05,0.000126891947498639,1.42506795282415e-05,2.18952984539039e-05
"K06020",0.000200682715914817,0.00027439579765635,0.000283543465000186,0.000256500546452836,0.000295549964709438,0.000232978388592153,0.000272023631801404,0.00025858616252676
"K06023",5.97953050804058e-05,0.000146112854697225,0.000193624850913164,0.000144497038914549,0.000115417902934814,0.000103877794051237,0.000157351873691914,0.000124100423817437
"K06024",0.000443627319525632,0.00024846967465435,0.000247349874953822,0.000230885491721794,0.000288541433049591,0.000225834411870445,0.000236913638666797,0.000227212349466916
"K06033",3.21460960180055e-07,6.32306838555036e-06,8.66609555660362e-06,4.96998749580271e-06,4.4146771832936e-06,2.30969716261672e-06,5.38613359528937e-06,5.6421014281503e-06
"K06034",6.28441966646361e-06,9.01398089310395e-06,5.44144376894785e-06,7.71677098925732e-06,3.98832114087967e-05,1.57178127008066e-05,6.71290469445297e-06,1.14617084343054e-05
"K06039",2.69700650838811e-06,2.57145132783901e-05,3.72833837111987e-05,2.45692245404557e-05,1.88414217387344e-05,6.94387464413589e-05,2.76333957158066e-05,2.86218042537507e-05
"K06041",0.000113948763825648,0.000247960640556973,0.000242172547577847,0.000243853355882587,0.000241372010151022,0.000282083920830538,0.000238806942045417,0.000237368380511222
"K06042",0.000390024882560115,0.000118237817713799,0.000110160888424555,0.000128917687467107,0.000144958307962248,9.30760490184407e-05,0.000113457572729812,0.000134019267607911
"K06044",0.000136550659837698,0.000110821144381626,0.00012129907043002,0.000121372646767609,9.5869492030517e-05,8.43417313069514e-05,0.000115526870617693,0.000135533133366805
"K06045",5.76004248033686e-05,9.62989237847005e-06,1.60096411851319e-05,1.4870277388925e-05,2.71178011375162e-05,1.20801744627188e-05,1.64648388923683e-05,3.00927036831318e-05
"K06046",1.21113943415385e-06,2.33852605441024e-07,1.94354410418702e-07,2.52637434929645e-07,2.71373255329367e-06,1.34499492623295e-06,8.6049109589565e-07,1.19315029231923e-06
"K06048",0.00018997202012279,0.000344488599021527,0.000388145700069934,0.000338307717166708,0.000304096202503861,0.000272611556193337,0.000370051636274577,0.000336424384751637
"K06049",1.39692369038276e-05,4.57667733209911e-05,6.2605705159724e-05,4.29879292387278e-05,5.10357797521898e-05,2.9435665365512e-05,4.62174514388391e-05,4.52465562333836e-05
"K06072",0.000275505248317049,5.68346065948211e-08,5.04653856061579e-08,4.58627399822984e-07,4.86722116828271e-06,2.40509141338812e-07,3.06201677277059e-07,3.44764279682523e-07
"K06073",7.39484946290431e-05,1.84797110747768e-05,1.38281581722089e-05,2.11468426250811e-05,5.37747422955517e-05,3.87899716103118e-05,1.48188959665043e-05,2.26299432420948e-05
"K06074",2.03247744706344e-05,1.85273111651802e-05,1.70632983838912e-05,1.87012918237259e-05,3.97509988765074e-05,2.56201567553914e-05,1.92218189117867e-05,2.22226569566058e-05
"K06075",0.000122091142228766,0.000124879759682267,0.000100371280383611,0.000143047343986519,0.000115702290548292,8.06637985287035e-05,0.000112138540156442,0.000146939707475761
"K06076",0.000192790712617108,0.000237862785217571,0.000111709837067581,0.000208360454137003,0.000214915259855755,0.000391087911397316,0.000179541485677392,0.000198491090573179
"K06077",8.92969003935677e-05,0.000110735910818937,9.80322490912911e-05,0.000129270668658319,6.87063797927847e-05,5.87900811612936e-05,0.000103473961337838,0.000101602791809035
"K06078",3.34512656268035e-06,3.51872808649762e-06,1.98508276572884e-06,4.73078756471409e-06,7.17920367411661e-06,5.88120959726402e-06,4.22198802982626e-06,4.23302664609105e-06
"K06079",1.56927878042769e-05,3.49228393843553e-05,1.0610335430835e-05,2.4690159105222e-05,1.87237090800975e-05,2.29402350819389e-05,2.20951568061024e-05,1.21391735740918e-05
"K06080",6.81241836608008e-07,2.25298952495168e-06,2.83767457428559e-07,2.71665508820615e-06,1.45998244210947e-06,2.37891393534587e-06,1.02075080682078e-06,1.9415308385027e-06
"K06113",6.18326237845404e-06,1.64011011017277e-05,1.7501100688777e-05,1.78187491760187e-05,1.72285766515575e-05,2.70975553918318e-05,2.22349615793944e-05,1.72380641299302e-05
"K06118",5.96296665097137e-05,7.39643169285189e-06,1.1045159370979e-05,5.76990132945919e-06,1.87160519708271e-05,1.32050387658569e-05,8.79822838365963e-06,8.97881784673306e-06
"K06120",2.35218737017083e-06,9.70906808109686e-07,1.28223089357263e-07,1.12833230107769e-06,2.42147763747702e-06,3.41077655521914e-06,1.45195797468081e-06,1.64720102377197e-06
"K06121",7.03998188383962e-08,6.51676467241759e-07,1.13726595404236e-08,7.39982552092399e-07,3.07947886065902e-07,1.66812956151944e-06,3.6200346822684e-07,3.02198599761157e-07
"K06122",7.41039120312714e-08,6.54488885810598e-07,1.180224839639e-08,7.37598908300197e-07,2.63448021696093e-07,1.76228681562603e-06,3.58734091102314e-07,3.05962405728863e-07
"K06131",0.000340684574184608,0.000510909961729324,0.000556900979100491,0.000541147339243389,0.000368558378622231,0.000376628328173073,0.000518436036444586,0.000477497476206705
"K06132",0.000101999067600457,0.000301302252070299,0.000261398659117834,0.000267634740912246,0.000180171198405277,0.000319577756048077,0.000261555054272456,0.000219049189327207
"K06133",6.98557122622696e-05,0.000117053288225755,0.000108109581158428,0.00010318219140576,7.02857590688806e-05,8.22072944531118e-05,0.000111620852698252,9.44641600464253e-05
"K06134",0.000110253858573868,0.000209121301797508,0.000208139908751134,0.00020339657559487,0.000110741861404487,0.000113776156315825,0.000191669168013476,0.000163891917860772
"K06135",1.9023512280191e-05,1.80136222617502e-05,1.43753373781356e-05,1.91588982103848e-05,1.35495447212777e-05,7.38819985978214e-06,1.45525966482939e-05,1.89987896104924e-05
"K06136",6.3047723117174e-05,8.886852677107e-05,7.48859881552595e-05,9.67690371486139e-05,8.1488221954206e-05,5.75761250162907e-05,8.17669112741881e-05,9.42026548622638e-05
"K06137",0.000405346244010296,0.000103426718526332,9.43587729638489e-05,0.000113725636954555,0.000100698508309934,6.97614855981072e-05,9.85208881124318e-05,0.000112845170781407
"K06138",6.41635112823096e-05,8.34924973240352e-05,6.64024647237867e-05,9.05988601513155e-05,7.71825753370782e-05,5.55705355140115e-05,7.32423783105893e-05,9.15620406017498e-05
"K06139",7.17019099549111e-05,8.60039522554228e-05,6.60830578277033e-05,9.66034815295553e-05,9.08446183596462e-05,0.000170271443514353,7.98521206270722e-05,0.00010628162047422
"K06140",0.000147222690953634,0.000160826897149073,0.000149459938096792,0.000161601152400681,0.000110991711957578,8.92560094224818e-05,0.000147539758178805,0.000147629093293368
"K06141",4.74719684068214e-07,2.0582601076738e-06,2.04720235131676e-07,2.52981748921264e-06,1.37194604677566e-06,2.37268779762347e-06,8.3743292976137e-07,1.27369301006623e-06
"K06142",0.000143107339577628,0.000227032498011742,0.000221678761719618,0.000223430115141221,0.000164617982803036,0.000115803222009633,0.000218771279180005,0.000186416188189031
"K06143",4.63455278277949e-05,9.16997155276254e-05,9.12401608599035e-05,9.73588140500812e-05,5.78692287589526e-05,4.85214546855762e-05,8.39544866154193e-05,7.58220940374169e-05
"K06144",4.23383221774524e-06,1.71056914072915e-06,1.94582071925244e-07,1.95580608331142e-06,6.16220072656833e-06,2.73072054134734e-06,9.85248387437749e-07,1.50145945910434e-06
"K06145",0.00013102510244984,0.000291006940341967,0.000302771002710331,0.000293416122097071,0.000282975940459237,0.000237935135729713,0.000279629788658732,0.000274202317345758
"K06146",5.87883954990277e-07,1.39548426651175e-06,4.82864482744162e-08,1.62877138701856e-06,9.89872493816508e-07,9.51294173768194e-07,5.35402429108074e-07,4.08844222408447e-07
"K06147",0.00207015967150572,0.00251950965162896,0.00260398087842006,0.00249141316498735,0.00269047747475631,0.00279610214361339,0.00263820983425392,0.00258381921951281
"K06148",0.000455266770428256,0.000292344378839966,0.000244452803306141,0.000301335684051642,0.000444604054280999,0.000520204361912877,0.000285595277943704,0.000347719044057284
"K06149",0.000682504820856125,0.000304990024455424,0.000280324031101932,0.000251844527034697,0.000155081236891938,0.000150313879366104,0.0002460419492258,0.000202195346003054
"K06151",5.30566471256969e-05,5.16828582205664e-05,4.73030796238714e-05,6.047581016754e-05,7.22061306946932e-05,9.91343716459532e-05,5.35808380472865e-05,7.17566568608593e-05
"K06152",4.92138263425417e-05,3.95838639362137e-05,3.22426439570701e-05,4.54667039657109e-05,4.72906238432451e-05,3.14102072192017e-05,3.8208224747766e-05,5.38099544856306e-05
"K06153",0.000198095200613023,0.000269031349253729,0.000250934165550638,0.000262613659493017,0.000289346990390943,0.000350182640271181,0.000273337088254566,0.000271379356670643
"K06155",3.51036598696319e-05,2.75306745480067e-05,1.49465571238469e-05,3.21286402996747e-05,2.53992655252434e-05,2.77461749625459e-05,2.46739248274955e-05,3.05780023794884e-05
"K06156",2.9106116379143e-05,2.05131507806123e-05,1.69010101333567e-05,2.30660749594783e-05,2.33718413989901e-05,2.54573424311102e-05,2.25753942657981e-05,2.25054988110612e-05
"K06157",5.55326432111304e-07,4.13942653560614e-06,8.84353713610646e-07,4.60968715358751e-06,3.7117964613469e-06,5.13272602451448e-06,3.10210599855094e-06,2.48183096324162e-06
"K06158",0.000825045793082935,0.00111582983214647,0.00109549836036183,0.0011009456108518,0.00125299050053212,0.00131699539849642,0.00115709642696938,0.00115513895563427
"K06159",3.18434197860174e-05,2.88787440030271e-05,1.72181071395276e-05,3.27685278908768e-05,2.34895469802628e-05,2.42537723626502e-05,2.53176626468507e-05,3.23494473742401e-05
"K06160",0.000111176313615394,7.40004956300886e-05,5.12055522357273e-05,8.68194416617073e-05,5.97598923023984e-05,4.60885555042623e-05,6.47848090950759e-05,8.23176174208781e-05
"K06161",4.82307065796274e-06,3.78167452115726e-06,5.68326284544446e-07,4.29301100053675e-06,2.94190931008172e-06,1.39838711361337e-06,2.01046897996801e-06,4.49359837797742e-06
"K06162",7.9706437973372e-05,0.00011051463038976,0.000123988812261196,0.000104401901265672,0.000194838765737517,0.000114811345050255,0.000109764873641084,0.000118863071356887
"K06163",2.27436386476609e-05,7.09607621372679e-05,7.84867382886886e-05,7.03363567345016e-05,8.51801868366401e-05,5.6696475716993e-05,7.1494042817872e-05,7.41763650171207e-05
"K06164",2.22798775754613e-05,7.15564061140296e-05,8.14729091063372e-05,7.09032968445862e-05,8.30182825816578e-05,5.60247852182962e-05,7.24402488037897e-05,7.48441218957509e-05
"K06165",2.25400543394493e-05,7.07871109556881e-05,7.82934789422263e-05,7.06929501071146e-05,8.17698830662585e-05,5.53963919564826e-05,7.14613333654602e-05,7.41318549626778e-05
"K06166",2.46841887164859e-05,6.98480896385226e-05,7.81258975422287e-05,6.91627026775778e-05,8.4887795114654e-05,5.58202786643555e-05,7.02114542942655e-05,7.01944556169579e-05
"K06167",7.95087703294978e-05,7.76551886304446e-05,6.63609500822244e-05,8.94339634196437e-05,0.000160028759198185,7.76815010391216e-05,7.8990075617653e-05,9.9623229147797e-05
"K06168",0.000458849480513735,0.000245138802492232,0.000244084934894237,0.000247872676840936,0.000306425806348973,0.000354993231474225,0.000271224863252608,0.000260800376387273
"K06169",8.71788602510871e-05,7.85533882083893e-05,2.12478203293467e-05,6.76718953888406e-05,8.3611936933309e-05,4.38006709090786e-05,4.90205111691233e-05,5.23478213891888e-05
"K06173",0.000176598473637612,0.000249173102238281,0.000239237636247878,0.00024112488952962,0.000291280667882986,0.000346965946585368,0.000261865734039661,0.000249431772773736
"K06174",0.000311661236786737,3.7874669903933e-05,3.34544758548405e-05,3.31678857808797e-05,9.94123468593612e-05,9.43850743303456e-05,5.42064141578384e-05,5.04631980460435e-05
"K06175",2.3623210493842e-05,9.24947979321757e-05,0.000112603333059301,0.000101978170066672,6.08066008383292e-05,6.4411413515734e-05,0.00011230065055219,9.52746320712201e-05
"K06176",0.000434313957608857,5.05350575720972e-05,2.55947628566635e-05,6.75739236128739e-05,7.75886784974833e-05,0.000258345381458157,4.63163700476371e-05,7.94929448019601e-05
"K06177",0.000237710071502899,0.000507325702565002,0.000481671127606603,0.000461096999829464,0.00037223820647684,0.000380776570895234,0.000458435111287718,0.000419916216688736
"K06178",0.000293120229322671,0.000498780669172654,0.000450625097700811,0.000474672619805098,0.000451804978228169,0.000676844221769067,0.000478407037251682,0.000454198029230628
"K06179",0.000197251470714395,0.000287621711046171,0.000302236420609727,0.000288978854518499,0.000281429624362304,0.000312535773533098,0.000302828950044602,0.000292569025187764
"K06180",0.000344901870519555,0.000603577525332466,0.000581952473442699,0.000570648665477694,0.000563583226254036,0.000796398775546433,0.000604256360640906,0.000557395643761905
"K06181",0.000111935838145287,0.000214690398529395,0.000191201051733314,0.000208035183979704,0.000191940795123945,0.000152397641743249,0.000194216528781292,0.000165113849834317
"K06182",0.000134925010749891,0.000264014691042179,0.000313006012631345,0.000269508165816128,0.000156735134558832,0.000252321338027606,0.000277967914826542,0.000241592700530522
"K06183",7.55144462557986e-05,0.000229774016433442,0.00022007734468652,0.000215291631691828,0.000139563201371877,0.00015226053328797,0.000216823706395137,0.000183785225588665
"K06186",0.000124020253832519,0.000196659377002296,0.000188045183287014,0.000189098500035484,0.000102294056363726,0.000104091638894378,0.000175627007708037,0.000153989767868608
"K06187",0.000170323537692754,0.000243455037577036,0.000238563479973328,0.000235187130868324,0.00026647975721392,0.000332363579477752,0.000249466624780843,0.000240127608105791
"K06188",0.000643116938187966,0.000136461127624548,0.000118217423308304,0.000120431729243079,0.000174651130798904,0.000137800372563889,0.000130013822948434,0.000137061280894147
"K06189",0.000566189141038615,0.000282289610662839,0.000269895967029673,0.000271966270936932,0.000428568960762281,0.00030391382827713,0.000295506240622959,0.000297267779462927
"K06190",0.000135602356300899,0.000212942442515421,0.000215865385911241,0.000197674327880188,0.000191076712256519,0.000139555314214493,0.000192451854690811,0.000181237686575936
"K06191",1.50785371101608e-05,1.72231642018614e-05,1.04617942270375e-05,1.50585266974131e-05,5.13342512054491e-05,7.55182251845971e-05,3.11601427552616e-05,2.66070572435917e-05
"K06192",0.000126366472543035,0.000102791505446056,6.80319754020141e-05,0.000121068892118441,0.00014213445145427,0.000243125246288878,9.09353923106557e-05,0.00012530346077829
"K06193",0.000104471910451894,0.000189738167638668,0.000177060666988686,0.000175882899733378,0.000175322317618637,0.000237782150692477,0.000173635875654801,0.000166572319446468
"K06194",0.000178645537916159,0.000293843122822263,0.000299151663630679,0.000283318946667511,0.000189105812295517,0.000178752106397364,0.000282234582818585,0.000247391499932696
"K06195",0.000131365719821591,0.000173913729214813,0.000200342246805866,0.000188999193275386,0.00013633321958606,9.80850952458303e-05,0.000181474310879145,0.000177436645051335
"K06196",0.000768209590653839,0.000323689655203333,0.000393655958625827,0.000316962301239118,0.000439906456036583,0.000404155591025557,0.000337750086339754,0.000361247024044346
"K06197",3.1543606663436e-05,2.56679837232663e-06,3.13876813100752e-06,3.54320620208639e-06,5.18041961434734e-06,5.44898304539096e-06,3.52524080781746e-06,5.62270400081437e-06
"K06198",1.08759434053655e-06,2.73134577227218e-06,7.76017226665679e-07,9.54498099904164e-07,9.88598915859598e-06,1.26989031499494e-05,4.03522409370177e-06,2.66078255435699e-06
"K06199",0.000472431446891179,0.00024467377167009,0.000230019139741221,0.00023734983309678,0.000305380449283707,0.000398808557142345,0.000262432461394161,0.00025968832089908
"K06200",0.000149499890579791,0.000121392467383432,7.81360381359991e-05,0.000116042875362758,9.31330837876568e-05,9.73263613886697e-05,0.000106490155464682,0.000106772574317017
"K06201",1.48311125497076e-05,1.53287258156863e-05,1.42685875630697e-05,1.42582612783762e-05,3.94610051021721e-05,3.83633795208049e-05,2.17542766989575e-05,2.18534192353935e-05
"K06202",6.16537024700763e-05,0.000151467746747497,0.000170087170020256,0.000159302407880062,6.77548942199578e-05,6.66744813760155e-05,0.00014638094784043,0.000134152868060141
"K06203",8.24305536445934e-05,4.68049578270916e-05,2.3596895450886e-05,5.75055853352189e-05,9.29255327956244e-05,5.43652315751393e-05,3.85723759400599e-05,7.15937022499237e-05
"K06204",0.000287033827185309,0.000374779450563518,0.000371745423296933,0.000395954390083658,0.00037787133956769,0.00070127484079777,0.000373468363207986,0.000397305923643914
"K06205",5.85133335463868e-05,5.85270813054757e-05,4.19309819264932e-05,6.37075733190907e-05,4.31669890860829e-05,2.94767986915718e-05,4.60796993736259e-05,5.89450940430575e-05
"K06206",8.01698328167731e-05,4.63915212296382e-05,1.19351273184041e-05,5.4474833811251e-05,0.000110580410612558,5.77959874239876e-05,3.15934373033114e-05,5.86812439782808e-05
"K06207",0.000173990183840809,0.000247252031631427,0.00024323679645837,0.000243238232110367,0.000275915909348498,0.000333290521928198,0.000255039338446239,0.00024636955245988
"K06208",1.19550538541592e-05,8.65845409698662e-07,9.13031428422108e-07,8.9792471506583e-07,5.53055279052384e-06,3.91403416720457e-06,1.73127611110162e-06,2.796029394963e-06
"K06209",7.00839207432425e-07,8.96086023900825e-07,3.93025732532013e-07,7.7438008209678e-07,3.32826810915926e-06,4.98874059556148e-06,1.57122463494008e-06,1.22925989968008e-06
"K06211",8.87356680944289e-07,9.04428649734507e-06,8.73315179317545e-06,8.53636489239859e-06,2.76624144555461e-06,5.0285239475839e-06,7.31958964473639e-06,4.9289861468578e-06
"K06212",4.85718936618373e-05,1.88047462095687e-05,1.9788152502558e-05,2.84927876653523e-05,3.53072343625891e-05,2.4116573386723e-05,2.7431528303829e-05,2.73958120832233e-05
"K06213",0.000210641338978218,0.000140121886379667,9.30718926739096e-05,0.000152566918634808,0.00029986074370788,0.000435231121505597,0.000149696359176548,0.000192384167865042
"K06214",1.33472423992321e-05,1.59651302330575e-05,7.11413131562948e-06,1.86489563996194e-05,2.48738942630038e-05,9.91901120183522e-06,1.66629973263936e-05,1.9546045586509e-05
"K06215",0.000295875656251673,8.86621565607836e-06,5.91197070018785e-06,7.16914226015225e-06,3.89089107713255e-05,5.95907612829938e-05,2.33320309146597e-05,2.19230132321217e-05
"K06216",1.12358718415757e-07,4.52066274330446e-07,1.76190643578663e-07,2.62408449818497e-07,1.18252469489369e-06,3.15794566305295e-06,1.00515318985996e-06,5.35089098194145e-07
"K06217",0.000170268751299513,0.000246825882469904,0.00024155620575219,0.000237614608811519,0.000262662565945703,0.00022397551395741,0.000253345100829776,0.000234117441342576
"K06218",6.92213988182936e-05,7.14650248679333e-05,5.23393186367091e-05,7.40396185867815e-05,9.22341733048511e-05,0.000228522145955306,7.35169241998268e-05,0.000101647881056256
"K06219",5.6816580280437e-05,3.17407589540971e-05,4.5058679290638e-06,3.98317662993174e-05,2.79610004040543e-05,1.47287817062002e-05,1.74902084193127e-05,3.60954347457912e-05
"K06221",9.77990408498667e-05,0.000143255200737452,0.00011467781410419,0.00012791678037939,0.000196452171324587,0.000263910231386195,0.000168224072293869,0.000172554303752216
"K06222",0.000111494467492518,0.000157973218707219,0.000122826075831468,0.000160803209904958,0.00016973190205195,0.000182567148363593,0.000161466802673224,0.000185067829144978
"K06223",0.000339139189870828,0.000110880892657221,0.000132711024682053,0.000105927785609102,8.40864018479313e-05,7.5089126288527e-05,0.000103701594713408,9.75065585993758e-05
"K06269",1.5036854509172e-08,1.12767076577026e-08,1.05136220012829e-08,4.14632086796487e-08,4.77178545910069e-08,9.01909280020546e-08,4.55657257852766e-08,2.01750948851254e-07
"K06281",3.12121504339414e-05,8.75874283686961e-05,0.00012269602189891,0.000103080321509848,9.42595896804991e-05,0.000252794224861343,0.000117446757771556,0.000118349697203087
"K06282",2.82581229490658e-05,9.62505034864836e-05,0.00012813917625696,0.000109826521315065,0.000100536873994433,0.000261459531284759,0.000123117234889979,0.000122946481439374
"K06283",3.48800934223017e-07,4.81680382245705e-07,3.37119826263854e-07,3.42293199769073e-07,2.87811883584905e-06,4.12380210662006e-06,1.06505072425042e-06,1.01838123174356e-06
"K06284",4.40510062623741e-06,3.37305372316148e-06,1.59815930036984e-06,2.12776709235742e-06,1.66461780395969e-05,1.53187727823182e-05,3.63488922456249e-06,4.75385127200151e-06
"K06285",2.59811087919848e-07,3.23650516977437e-07,2.79816523782051e-07,1.48443954935135e-07,2.60041193149962e-06,2.71000458668673e-06,4.33897382956678e-07,6.8073364772122e-07
"K06286",5.93071277444424e-07,2.44850814756425e-06,7.40752397771737e-07,8.48509942679402e-07,8.80133084870861e-06,1.24333510926274e-05,3.75413063418522e-06,2.44824166844801e-06
"K06287",0.000313940163539016,0.000464814927467091,0.000457296878260499,0.000446667325562826,0.000459384699775423,0.000473335287256054,0.000449900005964386,0.000429220469148398
"K06288",4.95210914074777e-07,3.8805306114949e-07,3.64950796847316e-07,1.3733237224891e-07,3.55937578399799e-06,4.16093475808165e-06,7.25453811128161e-07,1.13355032933483e-06
"K06289",4.5981667248806e-08,4.46993918811732e-08,3.64399602832042e-08,2.56296748034875e-08,3.33766206048806e-07,3.50524574058257e-07,6.91494750783986e-08,1.0263138120949e-07
"K06290",1.18371818350073e-08,1.09523745167011e-08,1.44898256115158e-08,9.88580191219317e-09,1.14503543326601e-07,1.42514761117216e-07,2.52628668865179e-08,2.52208712986332e-08
"K06291",1.6798687457669e-07,9.81880492760065e-08,9.6490541401255e-08,6.92872523710227e-08,9.33482483880755e-07,1.1050513517293e-06,2.13574911938033e-07,3.2074205108115e-07
"K06292",2.61246361169453e-08,2.8345382160555e-08,1.77613290944621e-08,1.51397052159175e-08,1.76319271125376e-07,1.54188520108753e-07,3.48367909885659e-08,5.16179067448357e-08
"K06293",9.11324515707394e-10,2.10498542943782e-09,9.55783818298445e-10,6.04252173679821e-10,2.16899339050032e-08,2.55085452935104e-08,5.6335806425433e-09,8.82225092790296e-09
"K06294",3.07854024164968e-07,3.0889689999784e-07,2.88025732480143e-07,1.09032573487562e-07,2.69073836522288e-06,3.14307884949041e-06,5.00293853061453e-07,8.17990304553759e-07
"K06295",3.66060842832794e-06,2.82093389415009e-06,1.86713359703538e-06,2.00508149558868e-06,1.65171681392755e-05,2.14143232898901e-05,4.40795365391204e-06,6.6835361037504e-06
"K06296",6.62409026447341e-07,6.81574505603587e-07,4.86034192266315e-07,4.46165308327852e-07,4.6019216135398e-06,6.23712052902283e-06,1.01415158444142e-06,1.47054206118544e-06
"K06297",6.26736508720496e-07,5.46899484122075e-07,4.75559665855987e-07,4.08776563753411e-07,4.4358954842606e-06,5.77967177380854e-06,9.11432615733941e-07,1.5112586570911e-06
"K06298",3.16966880311298e-07,3.07404728373985e-07,2.4468482660702e-07,1.7342948737602e-07,2.32834425616944e-06,2.96505879849274e-06,6.27538433143698e-07,7.42248900267961e-07
"K06299",2.73465290351602e-07,2.68904289219775e-07,2.49603943212326e-07,1.05532023085288e-07,2.32375866437353e-06,2.65429108831485e-06,4.35101940874038e-07,6.79556418742763e-07
"K06300",2.33125024866218e-07,2.10547548457591e-07,1.91111493670766e-07,8.01935578935222e-08,1.79676765664268e-06,2.02192588723893e-06,3.67694284991231e-07,5.62288869547727e-07
"K06301",2.58675173028067e-07,2.34501186200567e-07,2.1670304034027e-07,8.63743883648889e-08,2.03239200370835e-06,2.28936085861753e-06,3.97685642086498e-07,6.29475107371219e-07
"K06302",2.60350844772976e-07,2.31010370574654e-07,2.12459827084161e-07,8.87913970596081e-08,2.01681925640798e-06,2.29527728064313e-06,3.91181515608807e-07,6.20083703126967e-07
"K06303",2.58642111306025e-07,2.31385919111497e-07,2.13745356319773e-07,8.28294422793006e-08,1.9787232974965e-06,2.22098364247578e-06,3.92175676898668e-07,6.20035335523195e-07
"K06304",6.12576583141057e-07,4.4900778681823e-07,4.36382347218391e-07,1.34648913405589e-07,3.97323887830491e-06,4.94700160984256e-06,9.07559032767523e-07,1.49929579369211e-06
"K06305",3.19057763257286e-07,3.25675278056001e-07,3.03875599841716e-07,1.13269752217384e-07,2.85437257873448e-06,3.33989191329978e-06,5.26842187717103e-07,8.50580258802947e-07
"K06306",8.43397774560068e-07,1.96110619759549e-06,2.42436430625051e-06,1.6431815788971e-06,8.55964929591962e-06,9.22144491407943e-06,2.85982284260934e-06,5.05075237808635e-06
"K06307",2.28567470859607e-07,1.05144712688226e-07,1.20939960923526e-07,2.29546395611886e-08,9.84304481179741e-07,1.65802835076582e-06,2.72777558757999e-07,5.15381661589988e-07
"K06308",4.53655925570613e-07,4.16676339613367e-07,3.98638371169547e-07,1.45538862947e-07,3.63430324041593e-06,4.14443861141141e-06,7.14259632386868e-07,1.19608725361773e-06
"K06309",1.15282551236985e-08,1.43282530935597e-08,1.09819560722491e-08,6.25400999758615e-09,1.31296399904953e-07,1.38657164059724e-07,1.57823104765367e-08,3.12957743442452e-08
"K06310",1.93515573093553e-06,1.52176784418118e-06,1.44797245022821e-06,6.80632049134369e-07,1.31395338696654e-05,1.67694561641426e-05,2.97067299099661e-06,4.76982119035802e-06
"K06311",3.5699780911322e-07,2.06372751493936e-07,2.48367515348354e-07,5.2497728251596e-08,2.05920226771502e-06,3.00993454063396e-06,5.15358536806179e-07,8.88405412778688e-07
"K06312",3.13761843298935e-07,1.55001215966543e-07,1.86227060310525e-07,2.74262952564098e-08,1.57325006795222e-06,2.47679259084779e-06,4.36710091580459e-07,7.53036663523953e-07
"K06313",3.32286358319202e-07,3.20108252470447e-07,2.98198979609271e-07,1.60780729641502e-07,2.76157806391789e-06,3.21980640563249e-06,5.38565340694487e-07,8.5255548278578e-07
"K06314",7.59994893158374e-07,6.63643509855638e-07,6.34616164143349e-07,2.13382245359579e-07,5.8839449319231e-06,6.87309803764459e-06,1.22421177892199e-06,1.9565529348799e-06
"K06315",1.38346088464578e-07,1.39617455249399e-07,1.39207125611705e-07,5.15077804169936e-08,1.20822713692133e-06,1.28794930625125e-06,2.30209374561093e-07,3.75536866610332e-07
"K06317",3.31262903645491e-07,3.04634472751812e-07,2.68747002895382e-07,1.88501949667579e-07,2.43172935290703e-06,3.07399998063502e-06,5.83735201819586e-07,8.26746175113905e-07
"K06318",2.41457134724114e-07,2.28055531449922e-07,2.11852904359542e-07,8.63585627127211e-08,2.02255934248784e-06,2.4446714599412e-06,3.94668773038062e-07,6.32837825662024e-07
"K06319",3.39210262223989e-08,1.21194564049336e-08,1.57049882897195e-08,6.04252173679821e-10,1.08183303455579e-07,1.82950757234549e-07,4.01191154760912e-08,8.40424078359847e-08
"K06320",7.11926946434741e-07,1.7674276480377e-06,2.11037606660316e-06,2.16444748721094e-06,1.83564227529831e-06,3.89158037085683e-06,2.69520655570949e-06,4.38256520421922e-06
"K06322",5.52911866304093e-07,4.06857387308809e-07,1.09492875234744e-07,3.87555035428219e-07,2.7261347533234e-06,2.45841788470191e-06,4.96582517269672e-07,4.35336011781879e-07
"K06323",5.01228483639066e-08,1.80083509152261e-08,1.0974710503605e-08,5.2531766682805e-09,6.13404449117276e-07,9.40282296655354e-08,2.16084429611507e-08,3.60628853719542e-08
